title,overview,genre_id,media_type,tmdb_id,poster_path,platform_ids,vote_average,popularity,release_date,platforms
Kuroko's Basketball the Movie: Last Game,"Shortly after the Inter-High of Kagami and Kuroko's second-year, a street basketball team from the USA called Team Jabberwock came to Japan to play a friendly match against a Japanese college-level street basketball team, Team Strky. Despite their best efforts, Strky is brutally crushed by Jabberwock. After the match, the Jabberwock players insult the players from Strky and all of Japanese basketball, claiming Strky's basketball was at the same level as monkeys and telling the players and crowds to quit playing basketball and kill themselves.  As a revenge match, Kagetora assembles a dream team of all members of Generation of Miracles plus Kuroko Tetsuya and Kagami Taiga, along with bench players Hyūga Junpei, Takao Kazunari, and Wakamatsu Kōsuke, forming Team Vorpal Swords, with the hopes of reclaiming the pride of Japanese basketball.",16,movie,428707,/mXJQbwxA0joNv9rGy25rFrm5N1r.jpg,[8],7.7,5.4161,2017-03-18,['Netflix']
If Anything Happens I Love You,"In this Oscar-winning short film, grieving parents journey through an emotional void as they mourn the loss of a child after a tragic school shooting.",16,movie,713776,/85tDhACvKDQxQoJhBYLvDU0ik1n.jpg,[8],7.682,1.1773,2020-03-07,['Netflix']
Entergalactic,Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.,16,movie,1027014,/oMU3JpuKuasjAWIbUQgCaT6pco1.jpg,[8],7.636,2.4151,2022-09-28,['Netflix']
The Peasants,"Peasant girl Jagna is forced to marry the much older, wealthy farmer Boryna, despite her love for his son Antek. With time, Jagna becomes the object of envy and disdain with the villagers and she must fight to preserve her independence.",16,movie,734002,/vxwdArOG3R5AUHdvmwE4e7MLc0z.jpg,[8],7.6,3.1327,2023-10-13,['Netflix']
I Lost My Body,"A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.",16,movie,586940,/z5dXCywyo8zEPNDkeQY7nbvkrz8.jpg,[8],7.493,1.769,2019-11-06,['Netflix']
Leo,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.",16,movie,1075794,/pD6sL4vntUOXHmuvJPPZAgvyfd9.jpg,[8],7.433,13.011,2023-11-17,['Netflix']
White Fang,A loyal wolfdog’s curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.,16,movie,456154,/m3EweWiLJ93m4CZLenbKhTNvcH0.jpg,[8],7.41,2.7639,2018-03-28,['Netflix']
Invader Zim: Enter the Florpus,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",16,movie,472983,/lYy5EBxl8cwpyejcy85LgSdf34m.jpg,[8],7.375,1.4004,2019-08-16,['Netflix']
Words Bubble Up Like Soda Pop,"After meeting one day, a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief, magical summer.",16,movie,579741,/ooISQS2rzVqgkt2aq5HNoz8n2sa.jpg,[8],7.349,2.6126,2021-07-22,['Netflix']
Franco Escamilla: por la anécdota,Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences -- and he's willing to do anything for new material. He's not afraid to make generalizations about how men bathe. But he is scared to talk to strangers. Especially at funerals.,35,movie,529414,/iT5LzAICUgviiSY0d5461MKNSOc.jpg,[8],8.658,1.0512,2018-06-08,['Netflix']
Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",35,movie,496243,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,[8],8.5,33.0668,2019-05-30,['Netflix']
Franco Escamilla: bienvenido al mundo,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",35,movie,595723,/h7rzOEh1gvGRIjehKnOHcMV0YQ3.jpg,[8],8.425,0.493,2019-04-17,['Netflix']
Out of the Clear Blue Sky,"Returning to Earth as an imitator, the legendary Mexican artist Pedro Infante must prove that he is no longer a womanizer to enter paradise.",35,movie,654299,/xg6QZdlHrq2dtSK8cfnQQMnmpeY.jpg,[8],8.232,1.8545,2019-12-24,['Netflix']
Where the Tracks End,Georgina is a teacher determined to make a difference in the lives of the children she educates in the classroom of a wagon school in rural Mexico.,35,movie,1121316,/8Tf7bBXpLQjgFI0a5KJ1eHrxHTw.jpg,[8],8.084,1.0229,2023-05-26,['Netflix']
Bo Burnham: Make Happy,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.",35,movie,400608,/dqHTk96sbQI2En5HJIsgelWi5Cv.jpg,[8],8.046,2.4309,2016-06-03,['Netflix']
Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",35,movie,823754,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,[8],8.03,2.3722,2021-07-22,['Netflix']
Hannah Gadsby: Nanette,The Australian comedian Hannah Gadsby is taking an anti-comedy stance in her newest special.,35,movie,529531,/xyDapdXEqic7pkLFvvvEW5dI3or.jpg,[8],7.944,0.7314,2018-06-19,['Netflix']
John Mulaney: Kid Gorgeous at Radio City,"John Mulaney relays stories from his childhood and ""SNL,"" eviscerates the value of college and laments getting older in this electric comedy special.",35,movie,520594,/fERO7sktbElVbGS1SGDKzQJWxtn.jpg,[8],7.901,0.8129,2018-05-01,['Netflix']
You've Got This,An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.,35,movie,746957,/wpY2ZhxqsHYXjaaFUHzQ0nmIjYs.jpg,[8],7.891,1.422,2020-10-02,['Netflix']
Bad Genius,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",35,movie,455714,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,[8],7.891,4.235,2017-05-03,['Netflix']
Sing Street,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,35,movie,369557,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg,[8],7.866,6.1603,2016-03-11,['Netflix']
Sweet & Sour,"Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.",35,movie,662237,/3yGwAPl6LWpi8QwHjwCMaqsPgNB.jpg,[8],7.767,4.8713,2021-06-04,['Netflix']
Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",35,movie,705861,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,[8],7.74,5.7739,2022-06-03,['Netflix']
John Mulaney: The Comeback Kid,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",35,movie,367735,/pzM9t33T2YUA7vaCb2GxaDrlTW1.jpg,[8],7.721,0.8706,2015-11-13,['Netflix']
Rich in Love,"Working incognito at his rich dad's company to test his own merits, Teto falls for Paula and tells her he grew up poor, a lie that spins out of control.",35,movie,656563,/dVqRATKlpCoWy96lfxiHc9TY9An.jpg,[8],7.71,2.2598,2020-04-30,['Netflix']
Hasan Minhaj: Homecoming King,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",35,movie,458310,/clFR57vfc0BXGYFIo3LYryopyY.jpg,[8],7.652,1.1305,2017-05-23,['Netflix']
Ricky Gervais: Humanity,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",35,movie,508933,/vXNvvb9RUXSZS08PvXxLtA9wrfV.jpg,[8],7.642,1.0453,2018-03-13,['Netflix']
The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",35,movie,583083,/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,[8],7.637,5.945,2020-07-24,['Netflix']
Bad Seeds,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",35,movie,498249,/sJJWdXTi7ybxLd3mSILD7XxwYzh.jpg,[8],7.632,1.4487,2018-11-21,['Netflix']
Dave Chappelle: Sticks & Stones,"Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in this defiant stand-up special.",35,movie,624932,/hsyPTPoFDhUw5aGcj7dxAx3i1Qp.jpg,[8],7.608,1.7632,2019-08-26,['Netflix']
To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,35,movie,466282,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,[8],7.608,10.0082,2018-08-17,['Netflix']
Feel the Beat,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",35,movie,707886,/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,[8],7.583,4.3116,2020-06-19,['Netflix']
Work It,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,35,movie,612706,/b5XfICAvUe8beWExBz97i0Qw4Qh.jpg,[8],7.5,3.3866,2020-08-07,['Netflix']
To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,35,movie,614409,/iepqdM52f4w75fNcvgRF5QoIAjm.jpg,[8],7.524,4.4027,2021-02-12,['Netflix']
Fatherhood,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",35,movie,607259,/wvqO1gTAMZIFGi3Ioq1BN6KV95R.jpg,[8],7.513,5.2275,2021-06-18,['Netflix']
"Live Twice, Love Once",A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.,35,movie,613090,/AhxpEQ0C1UGqMWHBucw0Fj7S3mD.jpg,[8],7.468,1.6689,2019-09-06,['Netflix']
Jim & Andy: The Great Beyond,Offbeat documentarian Chris Smith provides a behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon.,35,movie,469019,/kKzopOFXz9YfsCTqg3XpF0GoypX.jpg,[8],7.457,2.1844,2017-09-05,['Netflix']
The Dirt,The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.,35,movie,327331,/xGY5rr8441ib0lT9mtHZn7e8Aay.jpg,[8],7.457,2.9847,2019-03-22,['Netflix']
Bill Burr: Paper Tiger,"Comedian Bill Burr talks male feminists, outrage culture, robot sex, and cultural appropriation in this standup comedy special shot in London.",35,movie,625128,/zho1ypBSxia3bHCSeB4Znpzh7nM.jpg,[8],7.43,1.7725,2019-09-10,['Netflix']
Mixed by Erry,"The rise and fall of the pirate mixtape empire of three brothers from Naples, Italy, during the '80s.",35,movie,921785,/tCTqW2YLxx6gqrPFTlMswvDunuQ.jpg,[8],7.427,1.2887,2023-03-02,['Netflix']
Pad Man,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",35,movie,447856,/guI9SEqpZ6A0mhYpngb1gwAy6N2.jpg,[8],7.4,2.2041,2018-02-09,['Netflix']
The Three Deaths of Marisela Escobedo,"After the death of her daughter at the hand of her boyfriend, Marisela Escobedo began to fight for justice not only against the murderer but also against the corrupt Mexican judicial system.",80,movie,753230,/4E7nNHIchHWzpETfwAERxFuviO6.jpg,[8],8.8,0.7759,2020-10-14,['Netflix']
Forgotten,"Seoul, South Korea, 1997. When the young but extremely anxious student Jin-seok, his parents and his successful older brother Yoo-seok move to a new home, mysterious and frightening events begin to happen around them, unexplained events that threaten to ruin their seemingly happy lives. Unable to understand what is happening, Jin-seok wonders if he is losing his mind.",80,movie,488623,/nlI9QeP9n7vBmmi9KbnssPR10j0.jpg,[8],7.918,6.6583,2017-11-29,['Netflix']
Seaspiracy,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers an alarming global conspiracy.",80,movie,801058,/iFNri0fwn1WfCoxf3H3v1z8dCm4.jpg,[8],7.843,1.2831,2021-03-24,['Netflix']
A Sun,"A family of four fractures under the weight of unmet expectations, unexpected tragedy, and uncompromising pride.",80,movie,622951,/oMdGYF0IBSJKgiNOuDoagmnOstu.jpg,[8],7.7,1.2957,2019-11-01,['Netflix']
Drishyam,A simple street-smart man tries to protect his family from a cop looking for her missing son who was accidently killed by his daughter.,80,movie,352173,/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,[8],7.658,2.2897,2015-07-30,['Netflix']
The Irishman,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",80,movie,398978,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,[8],7.593,9.9909,2019-11-01,['Netflix']
